audio_path,face_path,identity,facenet_feats_path,label,wav2vec2_feats_path,wav2vec2id_feats_path,wavlmsv_feats_path,ecappa_feats_path
./v1/voices/id0001/English/U3rWfLEkFvg/00010.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0005700.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0005700.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00010.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00010.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00010.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00010.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00011.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0010700.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0010700.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00011.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00011.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00011.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00011.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00012.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0006650.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0006650.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00012.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00012.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00012.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00012.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00013.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0002525.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0002525.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00013.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00013.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00013.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00013.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00014.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0006050.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0006050.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00014.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00014.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00014.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00014.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00015.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0007925.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0007925.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00015.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00015.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00015.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00015.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00016.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0003600.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0003600.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00016.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00016.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00016.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00016.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00017.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0008175.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0008175.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00017.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00017.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00017.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00017.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00018.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0000475.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0000475.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00018.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00018.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00018.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00018.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00019.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0005650.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0005650.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00019.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00019.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00019.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00019.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00020.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0008775.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0008775.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00020.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00020.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00020.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00020.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00021.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0003975.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0003975.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00021.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00021.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00021.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00021.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00022.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0008850.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0008850.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00022.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00022.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00022.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00022.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00023.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0002450.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0002450.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00023.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00023.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00023.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00023.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00024.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0010500.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0010500.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00024.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00024.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00024.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00024.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00025.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0006100.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0006100.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00025.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00025.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00025.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00025.npy
./v1/voices/id0001/English/U3rWfLEkFvg/00026.wav,./v1/faces/id0001/English/U3rWfLEkFvg/0010675.jpg,id0001,./facenetfeats/v1\faces\id0001\English\U3rWfLEkFvg\0010675.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\U3rWfLEkFvg\00026.npy,./wav2vec2featsid/v1\voices\id0001\English\U3rWfLEkFvg\00026.npy,./wavlmsvfeats/v1\voices\id0001\English\U3rWfLEkFvg\00026.npy,./ecappafeats/v1\voices\id0001\English\U3rWfLEkFvg\00026.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00000.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0028575.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0028575.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00000.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00000.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00000.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00000.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00001.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0032750.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0032750.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00001.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00001.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00001.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00001.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00002.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0012800.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0012800.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00002.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00002.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00002.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00002.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00003.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0010250.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0010250.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00003.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00003.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00003.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00003.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00004.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0022175.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0022175.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00004.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00004.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00004.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00004.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00005.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0010700.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0010700.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00005.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00005.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00005.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00005.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00006.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0029850.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0029850.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00006.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00006.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00006.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00006.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00007.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0029625.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0029625.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00007.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00007.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00007.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00007.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00008.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0002475.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0002475.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00008.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00008.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00008.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00008.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00009.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0032000.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0032000.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00009.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00009.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00009.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00009.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00010.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0018775.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0018775.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00010.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00010.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00010.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00010.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00011.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0027750.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0027750.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00011.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00011.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00011.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00011.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00012.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0003325.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0003325.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00012.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00012.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00012.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00012.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00013.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0008550.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0008550.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00013.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00013.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00013.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00013.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00014.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0021900.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0021900.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00014.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00014.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00014.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00014.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00015.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0018350.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0018350.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00015.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00015.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00015.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00015.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00016.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0015275.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0015275.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00016.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00016.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00016.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00016.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00017.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0005400.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0005400.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00017.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00017.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00017.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00017.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00018.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0015300.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0015300.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00018.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00018.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00018.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00018.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00019.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0030925.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0030925.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00019.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00019.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00019.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00019.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00020.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0007075.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0007075.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00020.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00020.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00020.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00020.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00021.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0007375.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0007375.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00021.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00021.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00021.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00021.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00022.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0027675.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0027675.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00022.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00022.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00022.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00022.npy
./v1/voices/id0001/English/SpfaJtrTMfc/00023.wav,./v1/faces/id0001/English/SpfaJtrTMfc/0006825.jpg,id0001,./facenetfeats/v1\faces\id0001\English\SpfaJtrTMfc\0006825.npy,0.0,./wav2vec2feats/v1\voices\id0001\English\SpfaJtrTMfc\00023.npy,./wav2vec2featsid/v1\voices\id0001\English\SpfaJtrTMfc\00023.npy,./wavlmsvfeats/v1\voices\id0001\English\SpfaJtrTMfc\00023.npy,./ecappafeats/v1\voices\id0001\English\SpfaJtrTMfc\00023.npy
