audio_path,face_path,identity,facenet_feats_path,label,wav2vec2_feats_path,wav2vec2id_feats_path,wavlmsv_feats_path,ecappa_feats_path
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00002.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0007725.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0007725.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00002.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00002.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00002.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00002.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00003.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0017625.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0017625.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00003.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00003.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00003.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00003.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00004.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0021725.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0021725.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00004.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00004.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00004.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00004.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00005.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0026925.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0026925.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00005.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00005.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00005.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00005.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00006.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0012650.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0012650.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00006.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00006.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00006.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00006.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00007.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0024575.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0024575.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00007.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00007.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00007.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00007.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00008.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0025650.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0025650.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00008.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00008.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00008.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00008.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00009.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0021350.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0021350.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00009.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00009.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00009.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00009.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00010.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0001600.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0001600.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00010.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00010.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00010.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00010.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00011.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0026000.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0026000.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00011.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00011.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00011.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00011.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00012.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0022000.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0022000.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00012.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00012.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00012.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00012.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00013.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0012575.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0012575.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00013.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00013.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00013.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00013.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00014.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0025900.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0025900.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00014.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00014.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00014.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00014.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00015.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0005675.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0005675.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00015.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00015.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00015.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00015.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00016.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0006525.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0006525.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00016.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00016.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00016.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00016.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00017.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0011450.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0011450.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00017.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00017.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00017.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00017.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00018.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0006025.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0006025.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00018.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00018.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00018.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00018.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00019.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0005750.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0005750.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00019.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00019.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00019.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00019.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00020.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0027925.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0027925.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00020.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00020.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00020.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00020.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00021.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0021975.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0021975.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00021.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00021.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00021.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00021.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00022.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0007675.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0007675.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00022.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00022.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00022.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00022.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00023.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0011675.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0011675.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00023.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00023.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00023.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00023.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00024.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0011925.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0011925.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00024.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00024.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00024.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00024.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00025.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0024400.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0024400.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00025.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00025.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00025.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00025.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00026.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0009450.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0009450.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00026.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00026.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00026.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00026.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00027.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0027275.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0027275.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00027.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00027.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00027.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00027.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00028.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0014475.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0014475.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00028.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00028.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00028.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00028.npy
./v1/voices/id0001/Urdu/JdSfeIiuSh8/00029.wav,./v1/faces/id0001/Urdu/JdSfeIiuSh8/0009225.jpg,id0001,./facenetfeats/v1\faces\id0001\Urdu\JdSfeIiuSh8\0009225.npy,0.0,./wav2vec2feats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00029.npy,./wav2vec2featsid/v1\voices\id0001\Urdu\JdSfeIiuSh8\00029.npy,./wavlmsvfeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00029.npy,./ecappafeats/v1\voices\id0001\Urdu\JdSfeIiuSh8\00029.npy
