audio_path,face_path,identity,facenet_feats_path,label,ecappa_feats_path,wavlmsv_feats_path
./v3/voices/id0004/German/HR-NUPX26H0/00005.wav,./v3/faces/id0004/German/HR-NUPX26H0/000010350.jpg,id0004,./facenetfeats/v3\faces\id0004\German\HR-NUPX26H0\000010350.npy,2.0,./ecappafeats/v3\voices\id0004\German\HR-NUPX26H0\00005.npy,./wavlmsvfeats/v3\voices\id0004\German\HR-NUPX26H0\00005.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00001.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000010275.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000010275.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00001.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00001.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00005.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000010075.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000010075.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00005.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00005.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00007.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000070175.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000070175.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00007.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00007.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00013.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000130325.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000130325.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00013.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00013.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00018.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000050050.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000050050.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00018.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00018.npy
./v3/voices/id0005/German/cHAEAKF2jzo/00024.wav,./v3/faces/id0005/German/cHAEAKF2jzo/000070100.jpg,id0005,./facenetfeats/v3\faces\id0005\German\cHAEAKF2jzo\000070100.npy,3.0,./ecappafeats/v3\voices\id0005\German\cHAEAKF2jzo\00024.npy,./wavlmsvfeats/v3\voices\id0005\German\cHAEAKF2jzo\00024.npy
./v3/voices/id0005/German/q6ly_7yDvLs/00000.wav,./v3/faces/id0005/German/q6ly_7yDvLs/000000125.jpg,id0005,./facenetfeats/v3\faces\id0005\German\q6ly_7yDvLs\000000125.npy,3.0,./ecappafeats/v3\voices\id0005\German\q6ly_7yDvLs\00000.npy,./wavlmsvfeats/v3\voices\id0005\German\q6ly_7yDvLs\00000.npy
./v3/voices/id0005/German/06hGUWazcSQ/00000.wav,./v3/faces/id0005/German/06hGUWazcSQ/000000525.jpg,id0005,./facenetfeats/v3\faces\id0005\German\06hGUWazcSQ\000000525.npy,3.0,./ecappafeats/v3\voices\id0005\German\06hGUWazcSQ\00000.npy,./wavlmsvfeats/v3\voices\id0005\German\06hGUWazcSQ\00000.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00007.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000650375.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000650375.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00007.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00007.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00008.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000340200.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000340200.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00008.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00008.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00015.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000340575.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000340575.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00015.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00015.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00017.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000450350.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000450350.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00017.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00017.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00019.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000680125.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000680125.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00019.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00019.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00022.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000420250.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000420250.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00022.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00022.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00023.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000070125.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000070125.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00023.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00023.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00028.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000300275.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000300275.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00028.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00028.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00030.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000300450.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000300450.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00030.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00030.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00034.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000400475.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000400475.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00034.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00034.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00038.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000430425.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000430425.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00038.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00038.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00040.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000430475.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000430475.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00040.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00040.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00042.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000450250.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000450250.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00042.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00042.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00043.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000810175.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000810175.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00043.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00043.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00044.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000230200.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000230200.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00044.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00044.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00045.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000430500.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000430500.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00045.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00045.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00046.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000730125.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000730125.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00046.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00046.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00049.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000150125.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000150125.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00049.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00049.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00053.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000150200.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000150200.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00053.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00053.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00056.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000300600.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000300600.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00056.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00056.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00063.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000300425.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000300425.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00063.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00063.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00065.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000680075.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000680075.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00065.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00065.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00068.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000420225.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000420225.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00068.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00068.npy
./v3/voices/id0006/German/Q-VBiizGNq8/00073.wav,./v3/faces/id0006/German/Q-VBiizGNq8/000450150.jpg,id0006,./facenetfeats/v3\faces\id0006\German\Q-VBiizGNq8\000450150.npy,4.0,./ecappafeats/v3\voices\id0006\German\Q-VBiizGNq8\00073.npy,./wavlmsvfeats/v3\voices\id0006\German\Q-VBiizGNq8\00073.npy
