audio_path,face_path,identity,facenet_feats_path,label,ecappa_feats_path,wavlmsv_feats_path
./v3/voices/id0004/English/zj-c7DJ5NW4/00010.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000130050.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000130050.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00010.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00010.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00011.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000020275.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000020275.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00011.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00011.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00012.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000060100.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000060100.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00012.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00012.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00013.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000020075.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000020075.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00013.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00013.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00014.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000040125.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000040125.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00014.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00014.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00015.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000020100.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000020100.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00015.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00015.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00016.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000080050.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000080050.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00016.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00016.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00017.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000090100.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000090100.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00017.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00017.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00018.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000140025.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000140025.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00018.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00018.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00019.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000030150.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000030150.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00019.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00019.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00020.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000220075.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000220075.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00020.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00020.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00021.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000160150.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000160150.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00021.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00021.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00022.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000150100.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000150100.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00022.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00022.npy
./v3/voices/id0004/English/zj-c7DJ5NW4/00023.wav,./v3/faces/id0004/English/zj-c7DJ5NW4/000010125.jpg,id0004,./facenetfeats/v3\faces\id0004\English\zj-c7DJ5NW4\000010125.npy,2.0,./ecappafeats/v3\voices\id0004\English\zj-c7DJ5NW4\00023.npy,./wavlmsvfeats/v3\voices\id0004\English\zj-c7DJ5NW4\00023.npy
./v3/voices/id0005/English/DpO7Rsamars/00000.wav,./v3/faces/id0005/English/DpO7Rsamars/000150050.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000150050.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00000.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00000.npy
./v3/voices/id0005/English/DpO7Rsamars/00001.wav,./v3/faces/id0005/English/DpO7Rsamars/000150200.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000150200.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00001.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00001.npy
./v3/voices/id0005/English/DpO7Rsamars/00002.wav,./v3/faces/id0005/English/DpO7Rsamars/000000025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000000025.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00002.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00002.npy
./v3/voices/id0005/English/DpO7Rsamars/00003.wav,./v3/faces/id0005/English/DpO7Rsamars/000000125.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000000125.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00003.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00003.npy
./v3/voices/id0005/English/DpO7Rsamars/00004.wav,./v3/faces/id0005/English/DpO7Rsamars/000140350.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000140350.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00004.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00004.npy
./v3/voices/id0005/English/DpO7Rsamars/00005.wav,./v3/faces/id0005/English/DpO7Rsamars/000120050.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000120050.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00005.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00005.npy
./v3/voices/id0005/English/DpO7Rsamars/00008.wav,./v3/faces/id0005/English/DpO7Rsamars/000100100.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000100100.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00008.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00008.npy
./v3/voices/id0005/English/DpO7Rsamars/00010.wav,./v3/faces/id0005/English/DpO7Rsamars/000140250.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000140250.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00010.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00010.npy
./v3/voices/id0005/English/DpO7Rsamars/00012.wav,./v3/faces/id0005/English/DpO7Rsamars/000010025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000010025.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00012.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00012.npy
./v3/voices/id0005/English/DpO7Rsamars/00013.wav,./v3/faces/id0005/English/DpO7Rsamars/000140100.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000140100.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00013.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00013.npy
./v3/voices/id0005/English/DpO7Rsamars/00014.wav,./v3/faces/id0005/English/DpO7Rsamars/000040025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000040025.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00014.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00014.npy
./v3/voices/id0005/English/DpO7Rsamars/00015.wav,./v3/faces/id0005/English/DpO7Rsamars/000010125.jpg,id0005,./facenetfeats/v3\faces\id0005\English\DpO7Rsamars\000010125.npy,3.0,./ecappafeats/v3\voices\id0005\English\DpO7Rsamars\00015.npy,./wavlmsvfeats/v3\voices\id0005\English\DpO7Rsamars\00015.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00001.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000130025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000130025.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00001.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00001.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00007.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000090425.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000090425.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00007.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00007.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00008.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000010225.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000010225.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00008.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00008.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00009.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000010025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000010025.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00009.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00009.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00012.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000080250.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000080250.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00012.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00012.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00013.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000090350.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000090350.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00013.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00013.npy
./v3/voices/id0005/English/z9r4IWdxW1w/00015.wav,./v3/faces/id0005/English/z9r4IWdxW1w/000080275.jpg,id0005,./facenetfeats/v3\faces\id0005\English\z9r4IWdxW1w\000080275.npy,3.0,./ecappafeats/v3\voices\id0005\English\z9r4IWdxW1w\00015.npy,./wavlmsvfeats/v3\voices\id0005\English\z9r4IWdxW1w\00015.npy
./v3/voices/id0005/English/1bumPyvzCyo/00000.wav,./v3/faces/id0005/English/1bumPyvzCyo/000010050.jpg,id0005,./facenetfeats/v3\faces\id0005\English\1bumPyvzCyo\000010050.npy,3.0,./ecappafeats/v3\voices\id0005\English\1bumPyvzCyo\00000.npy,./wavlmsvfeats/v3\voices\id0005\English\1bumPyvzCyo\00000.npy
./v3/voices/id0005/English/1bumPyvzCyo/00001.wav,./v3/faces/id0005/English/1bumPyvzCyo/000000025.jpg,id0005,./facenetfeats/v3\faces\id0005\English\1bumPyvzCyo\000000025.npy,3.0,./ecappafeats/v3\voices\id0005\English\1bumPyvzCyo\00001.npy,./wavlmsvfeats/v3\voices\id0005\English\1bumPyvzCyo\00001.npy
./v3/voices/id0005/English/1bumPyvzCyo/00016.wav,./v3/faces/id0005/English/1bumPyvzCyo/000000100.jpg,id0005,./facenetfeats/v3\faces\id0005\English\1bumPyvzCyo\000000100.npy,3.0,./ecappafeats/v3\voices\id0005\English\1bumPyvzCyo\00016.npy,./wavlmsvfeats/v3\voices\id0005\English\1bumPyvzCyo\00016.npy
./v3/voices/id0006/English/pPUsk0VtSNA/00004.wav,./v3/faces/id0006/English/pPUsk0VtSNA/000040075.jpg,id0006,./facenetfeats/v3\faces\id0006\English\pPUsk0VtSNA\000040075.npy,4.0,./ecappafeats/v3\voices\id0006\English\pPUsk0VtSNA\00004.npy,./wavlmsvfeats/v3\voices\id0006\English\pPUsk0VtSNA\00004.npy
./v3/voices/id0008/English/2jxxeqU9ucI/00000.wav,./v3/faces/id0008/English/2jxxeqU9ucI/000000025.jpg,id0008,./facenetfeats/v3\faces\id0008\English\2jxxeqU9ucI\000000025.npy,5.0,./ecappafeats/v3\voices\id0008\English\2jxxeqU9ucI\00000.npy,./wavlmsvfeats/v3\voices\id0008\English\2jxxeqU9ucI\00000.npy
