audio_path,face_path,identity,facenet_feats_path,label,wav2vec2_feats_path,wav2vec2id_feats_path,wavlmsv_feats_path,ecappa_feats_path
./v2/voices/id0001/English/TvEgD6zRRY8/00003.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0002650.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0002650.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00003.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00003.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00003.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00003.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00004.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0008625.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0008625.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00004.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00004.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00004.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00004.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00005.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0002375.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0002375.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00005.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00005.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00005.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00005.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00006.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0012825.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0012825.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00006.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00006.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00006.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00006.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00007.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0006150.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0006150.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00007.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00007.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00007.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00007.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00008.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0014825.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0014825.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00008.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00008.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00008.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00008.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00009.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0014750.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0014750.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00009.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00009.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00009.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00009.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00010.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0008525.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0008525.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00010.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00010.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00010.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00010.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00011.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0013625.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0013625.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00011.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00011.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00011.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00011.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00012.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0004100.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0004100.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00012.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00012.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00012.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00012.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00013.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0002000.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0002000.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00013.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00013.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00013.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00013.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00014.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0001850.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0001850.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00014.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00014.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00014.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00014.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00015.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0005100.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0005100.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00015.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00015.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00015.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00015.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00016.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0006125.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0006125.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00016.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00016.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00016.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00016.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00017.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0015100.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0015100.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00017.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00017.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00017.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00017.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00018.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0005125.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0005125.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00018.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00018.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00018.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00018.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00019.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0002500.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0002500.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00019.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00019.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00019.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00019.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00020.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0008650.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0008650.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00020.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00020.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00020.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00020.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00021.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0005700.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0005700.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00021.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00021.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00021.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00021.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00022.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0011675.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0011675.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00022.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00022.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00022.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00022.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00023.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0008550.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0008550.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00023.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00023.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00023.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00023.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00024.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0002900.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0002900.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00024.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00024.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00024.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00024.npy
./v2/voices/id0001/English/TvEgD6zRRY8/00025.wav,./v2/faces/id0001/English/TvEgD6zRRY8/0008575.jpg,id0001,./facenetfeats/v2\faces\id0001\English\TvEgD6zRRY8\0008575.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\TvEgD6zRRY8\00025.npy,./wav2vec2featsid/v2\voices\id0001\English\TvEgD6zRRY8\00025.npy,./wavlmsvfeats/v2\voices\id0001\English\TvEgD6zRRY8\00025.npy,./ecappafeats/v2\voices\id0001\English\TvEgD6zRRY8\00025.npy
./v2/voices/id0001/English/JwkYY4Xc_S4/00000.wav,./v2/faces/id0001/English/JwkYY4Xc_S4/0002875.jpg,id0001,./facenetfeats/v2\faces\id0001\English\JwkYY4Xc_S4\0002875.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\JwkYY4Xc_S4\00000.npy,./wav2vec2featsid/v2\voices\id0001\English\JwkYY4Xc_S4\00000.npy,./wavlmsvfeats/v2\voices\id0001\English\JwkYY4Xc_S4\00000.npy,./ecappafeats/v2\voices\id0001\English\JwkYY4Xc_S4\00000.npy
./v2/voices/id0001/English/JwkYY4Xc_S4/00001.wav,./v2/faces/id0001/English/JwkYY4Xc_S4/0002400.jpg,id0001,./facenetfeats/v2\faces\id0001\English\JwkYY4Xc_S4\0002400.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\JwkYY4Xc_S4\00001.npy,./wav2vec2featsid/v2\voices\id0001\English\JwkYY4Xc_S4\00001.npy,./wavlmsvfeats/v2\voices\id0001\English\JwkYY4Xc_S4\00001.npy,./ecappafeats/v2\voices\id0001\English\JwkYY4Xc_S4\00001.npy
./v2/voices/id0001/English/JwkYY4Xc_S4/00002.wav,./v2/faces/id0001/English/JwkYY4Xc_S4/0003875.jpg,id0001,./facenetfeats/v2\faces\id0001\English\JwkYY4Xc_S4\0003875.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\JwkYY4Xc_S4\00002.npy,./wav2vec2featsid/v2\voices\id0001\English\JwkYY4Xc_S4\00002.npy,./wavlmsvfeats/v2\voices\id0001\English\JwkYY4Xc_S4\00002.npy,./ecappafeats/v2\voices\id0001\English\JwkYY4Xc_S4\00002.npy
./v2/voices/id0001/English/JwkYY4Xc_S4/00003.wav,./v2/faces/id0001/English/JwkYY4Xc_S4/0002600.jpg,id0001,./facenetfeats/v2\faces\id0001\English\JwkYY4Xc_S4\0002600.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\JwkYY4Xc_S4\00003.npy,./wav2vec2featsid/v2\voices\id0001\English\JwkYY4Xc_S4\00003.npy,./wavlmsvfeats/v2\voices\id0001\English\JwkYY4Xc_S4\00003.npy,./ecappafeats/v2\voices\id0001\English\JwkYY4Xc_S4\00003.npy
./v2/voices/id0001/English/jaxuNMA3NhA/00002.wav,./v2/faces/id0001/English/jaxuNMA3NhA/0008875.jpg,id0001,./facenetfeats/v2\faces\id0001\English\jaxuNMA3NhA\0008875.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\jaxuNMA3NhA\00002.npy,./wav2vec2featsid/v2\voices\id0001\English\jaxuNMA3NhA\00002.npy,./wavlmsvfeats/v2\voices\id0001\English\jaxuNMA3NhA\00002.npy,./ecappafeats/v2\voices\id0001\English\jaxuNMA3NhA\00002.npy
./v2/voices/id0001/English/jaxuNMA3NhA/00004.wav,./v2/faces/id0001/English/jaxuNMA3NhA/0028375.jpg,id0001,./facenetfeats/v2\faces\id0001\English\jaxuNMA3NhA\0028375.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\jaxuNMA3NhA\00004.npy,./wav2vec2featsid/v2\voices\id0001\English\jaxuNMA3NhA\00004.npy,./wavlmsvfeats/v2\voices\id0001\English\jaxuNMA3NhA\00004.npy,./ecappafeats/v2\voices\id0001\English\jaxuNMA3NhA\00004.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00000.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0006675.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0006675.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00000.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00000.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00000.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00000.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00001.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0007550.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0007550.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00001.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00001.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00001.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00001.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00002.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0005125.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0005125.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00002.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00002.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00002.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00002.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00003.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0003975.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0003975.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00003.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00003.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00003.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00003.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00004.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0006450.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0006450.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00004.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00004.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00004.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00004.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00005.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0005850.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0005850.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00005.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00005.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00005.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00005.npy
./v2/voices/id0001/English/tNv2Zd6X4jA/00006.wav,./v2/faces/id0001/English/tNv2Zd6X4jA/0005200.jpg,id0001,./facenetfeats/v2\faces\id0001\English\tNv2Zd6X4jA\0005200.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\tNv2Zd6X4jA\00006.npy,./wav2vec2featsid/v2\voices\id0001\English\tNv2Zd6X4jA\00006.npy,./wavlmsvfeats/v2\voices\id0001\English\tNv2Zd6X4jA\00006.npy,./ecappafeats/v2\voices\id0001\English\tNv2Zd6X4jA\00006.npy
./v2/voices/id0001/English/KWwO9_KQ9Bk/00000.wav,./v2/faces/id0001/English/KWwO9_KQ9Bk/0004075.jpg,id0001,./facenetfeats/v2\faces\id0001\English\KWwO9_KQ9Bk\0004075.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\KWwO9_KQ9Bk\00000.npy,./wav2vec2featsid/v2\voices\id0001\English\KWwO9_KQ9Bk\00000.npy,./wavlmsvfeats/v2\voices\id0001\English\KWwO9_KQ9Bk\00000.npy,./ecappafeats/v2\voices\id0001\English\KWwO9_KQ9Bk\00000.npy
./v2/voices/id0001/English/bBsvW4XBjm8/00000.wav,./v2/faces/id0001/English/bBsvW4XBjm8/0010225.jpg,id0001,./facenetfeats/v2\faces\id0001\English\bBsvW4XBjm8\0010225.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\bBsvW4XBjm8\00000.npy,./wav2vec2featsid/v2\voices\id0001\English\bBsvW4XBjm8\00000.npy,./wavlmsvfeats/v2\voices\id0001\English\bBsvW4XBjm8\00000.npy,./ecappafeats/v2\voices\id0001\English\bBsvW4XBjm8\00000.npy
./v2/voices/id0001/English/bBsvW4XBjm8/00001.wav,./v2/faces/id0001/English/bBsvW4XBjm8/0017125.jpg,id0001,./facenetfeats/v2\faces\id0001\English\bBsvW4XBjm8\0017125.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\bBsvW4XBjm8\00001.npy,./wav2vec2featsid/v2\voices\id0001\English\bBsvW4XBjm8\00001.npy,./wavlmsvfeats/v2\voices\id0001\English\bBsvW4XBjm8\00001.npy,./ecappafeats/v2\voices\id0001\English\bBsvW4XBjm8\00001.npy
./v2/voices/id0001/English/bBsvW4XBjm8/00002.wav,./v2/faces/id0001/English/bBsvW4XBjm8/0004525.jpg,id0001,./facenetfeats/v2\faces\id0001\English\bBsvW4XBjm8\0004525.npy,0.0,./wav2vec2feats/v2\voices\id0001\English\bBsvW4XBjm8\00002.npy,./wav2vec2featsid/v2\voices\id0001\English\bBsvW4XBjm8\00002.npy,./wavlmsvfeats/v2\voices\id0001\English\bBsvW4XBjm8\00002.npy,./ecappafeats/v2\voices\id0001\English\bBsvW4XBjm8\00002.npy
